customer_id,rank,product_id,product_name,category,brand,price,popularity,total_revenue,final_score,cluster_id,cluster_prob,preferred_cluster,strategy,reasons,cluster_score,popularity_score,revenue_score,price_score
C02144,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02144,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02144,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02145,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02145,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02145,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02146,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02146,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02146,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02147,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02147,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02147,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02148,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02148,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02148,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02149,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02149,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02149,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02150,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02150,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02150,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02151,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02151,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02151,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02152,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02152,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02152,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02153,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02153,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02153,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02154,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02154,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02154,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02155,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02155,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02155,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02156,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02156,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02156,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02157,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02157,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02157,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02158,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02158,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02158,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02159,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02159,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02159,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02160,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02160,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02160,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02161,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02161,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02161,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02162,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02162,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02162,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02163,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02163,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02163,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02164,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02164,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02164,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02165,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02165,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02165,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02166,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02166,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02166,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02167,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02167,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02167,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02168,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02168,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02168,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02169,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02169,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02169,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02170,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02170,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02170,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02171,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02171,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02171,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02172,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02172,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02172,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02173,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02173,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02173,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02174,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02174,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02174,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02175,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02175,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02175,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02176,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02176,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02176,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02177,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02177,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02177,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02178,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02178,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02178,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02179,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02179,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02179,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02180,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02180,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02180,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02181,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02181,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02181,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02182,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02182,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02182,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02183,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02183,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02183,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02184,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02184,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02184,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02185,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02185,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02185,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02186,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02186,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02186,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02187,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02187,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02187,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02188,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02188,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C02188,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C02189,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C02189,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
